Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
10/05/2023 9:50:54,"522","19.7","60","1002.1"
10/05/2023 9:51:54,"507","19.8","60","1002.0"
10/05/2023 9:52:54,"539","20.0","60","1002.1"
10/05/2023 9:53:54,"542","20.1","60","1002.0"
10/05/2023 9:54:54,"565","20.2","60","1002.0"
10/05/2023 9:55:54,"561","20.3","59","1002.0"
10/05/2023 9:56:54,"569","20.4","59","1002.0"
10/05/2023 9:57:54,"576","20.5","59","1002.1"
10/05/2023 9:58:54,"579","20.6","59","1002.1"
10/05/2023 9:59:54,"575","20.6","59","1002.0"
10/05/2023 10:00:54,"588","20.7","59","1002.1"
10/05/2023 10:01:54,"573","20.7","58","1002.2"
10/05/2023 10:02:54,"590","20.8","58","1002.1"
10/05/2023 10:03:54,"595","20.8","58","1002.1"
10/05/2023 10:04:54,"591","20.9","58","1002.1"
10/05/2023 10:05:54,"597","20.9","58","1002.0"
10/05/2023 10:06:54,"572","21.0","58","1002.1"
10/05/2023 10:07:54,"588","21.0","58","1002.1"
10/05/2023 10:08:54,"574","21.0","58","1002.1"
10/05/2023 10:09:54,"596","21.1","58","1002.2"
10/05/2023 10:10:54,"606","21.1","58","1002.1"
10/05/2023 10:11:54,"611","21.1","58","1002.2"
10/05/2023 10:12:54,"612","21.2","58","1002.1"
10/05/2023 10:13:54,"605","21.2","57","1002.1"
10/05/2023 10:14:54,"613","21.3","57","1002.1"
10/05/2023 10:15:54,"612","21.3","57","1002.2"
10/05/2023 10:16:54,"622","21.3","57","1002.2"
10/05/2023 10:17:54,"620","21.4","57","1002.2"
10/05/2023 10:18:54,"649","21.4","57","1002.1"
10/05/2023 10:19:54,"598","21.4","57","1002.1"
10/05/2023 10:20:54,"601","21.5","57","1002.1"
10/05/2023 10:21:54,"615","21.5","57","1002.0"
10/05/2023 10:22:54,"616","21.5","57","1002.1"
10/05/2023 10:23:54,"630","21.5","57","1002.1"
10/05/2023 10:24:54,"673","21.6","57","1002.1"
10/05/2023 10:25:54,"647","21.6","56","1002.1"
10/05/2023 10:26:54,"649","21.7","56","1002.2"
10/05/2023 10:27:54,"635","21.7","56","1002.2"
10/05/2023 10:28:54,"637","21.8","56","1002.1"
10/05/2023 10:29:54,"644","21.8","56","1002.2"
10/05/2023 10:30:54,"638","21.8","56","1002.2"
10/05/2023 10:31:54,"675","21.9","56","1002.2"
10/05/2023 10:32:54,"660","21.9","56","1002.2"
10/05/2023 10:33:54,"648","21.9","56","1002.2"
10/05/2023 10:34:54,"648","21.9","56","1002.2"
10/05/2023 10:35:54,"648","22.0","56","1002.2"
10/05/2023 10:36:54,"642","22.0","56","1002.2"
10/05/2023 10:37:54,"634","22.0","56","1002.2"
10/05/2023 10:38:54,"627","22.0","56","1002.1"
10/05/2023 10:39:54,"614","22.0","56","1002.2"
10/05/2023 10:40:54,"594","22.0","56","1002.2"
10/05/2023 10:41:54,"625","22.0","56","1002.3"
10/05/2023 10:42:54,"630","22.0","56","1002.2"
10/05/2023 10:43:54,"638","22.0","56","1002.2"
10/05/2023 10:44:54,"620","22.0","56","1002.2"
10/05/2023 10:45:54,"638","22.1","55","1002.3"
10/05/2023 10:46:54,"625","22.1","55","1002.2"
10/05/2023 10:47:54,"639","22.1","55","1002.2"
10/05/2023 10:48:54,"641","22.1","55","1002.3"
10/05/2023 10:49:54,"621","22.1","55","1002.3"
10/05/2023 10:50:54,"629","22.1","55","1002.2"
10/05/2023 10:51:54,"613","22.1","55","1002.3"
10/05/2023 10:52:54,"614","22.1","55","1002.3"
10/05/2023 10:53:54,"607","22.1","56","1002.2"
10/05/2023 10:54:54,"612","22.1","55","1002.4"
10/05/2023 10:55:54,"621","22.1","55","1002.4"
10/05/2023 10:56:54,"635","22.1","55","1002.3"
10/05/2023 10:57:54,"629","22.1","55","1002.3"
10/05/2023 10:58:54,"632","22.1","55","1002.4"
10/05/2023 10:59:54,"624","22.1","55","1002.3"
10/05/2023 11:00:54,"599","22.1","55","1002.4"
10/05/2023 11:01:54,"607","22.1","55","1002.4"
10/05/2023 11:02:54,"613","22.1","55","1002.4"
10/05/2023 11:03:54,"605","22.1","55","1002.4"
10/05/2023 11:04:54,"607","22.1","55","1002.4"
10/05/2023 11:05:54,"615","22.1","55","1002.5"
10/05/2023 11:06:54,"614","22.2","55","1002.5"
10/05/2023 11:07:54,"617","22.2","55","1002.5"
10/05/2023 11:08:54,"626","22.2","55","1002.5"
10/05/2023 11:09:54,"629","22.2","55","1002.6"
10/05/2023 11:10:54,"622","22.2","55","1002.4"
10/05/2023 11:11:54,"643","22.3","55","1002.5"
10/05/2023 11:12:54,"611","22.3","55","1002.5"
10/05/2023 11:13:54,"652","22.3","55","1002.5"
10/05/2023 11:14:54,"644","22.3","55","1002.6"
10/05/2023 11:15:54,"640","22.3","55","1002.6"
10/05/2023 11:16:54,"648","22.3","55","1002.7"
10/05/2023 11:17:54,"662","22.4","55","1002.6"
10/05/2023 11:18:54,"660","22.4","55","1002.8"
10/05/2023 11:19:54,"674","22.4","55","1002.7"
10/05/2023 11:20:54,"663","22.4","55","1002.5"
10/05/2023 11:21:54,"674","22.4","55","1002.6"
10/05/2023 11:22:54,"677","22.3","55","1002.8"
10/05/2023 11:23:54,"660","22.4","54","1002.7"
10/05/2023 11:24:54,"678","22.4","54","1002.7"
10/05/2023 11:25:54,"670","22.4","54","1002.8"
10/05/2023 11:26:54,"682","22.4","54","1002.8"
10/05/2023 11:27:54,"667","22.4","54","1002.7"
10/05/2023 11:28:54,"667","22.4","54","1002.7"
10/05/2023 11:29:54,"667","22.4","54","1002.8"
10/05/2023 11:30:54,"667","22.4","54","1002.7"
10/05/2023 11:31:54,"668","22.4","54","1002.7"
10/05/2023 11:32:54,"694","22.5","54","1002.8"
10/05/2023 11:33:54,"676","22.5","54","1002.8"
10/05/2023 11:34:54,"677","22.5","54","1002.8"
10/05/2023 11:35:54,"698","22.5","54","1002.8"
10/05/2023 11:36:54,"694","22.5","54","1002.8"
10/05/2023 11:37:54,"703","22.5","54","1002.8"
10/05/2023 11:38:54,"685","22.5","54","1002.9"
10/05/2023 11:39:54,"698","22.5","54","1002.8"
10/05/2023 11:40:54,"693","22.6","54","1002.9"
10/05/2023 11:41:54,"699","22.6","54","1002.9"
10/05/2023 11:42:54,"705","22.6","54","1002.9"
10/05/2023 11:43:54,"692","22.6","54","1002.9"
10/05/2023 11:44:54,"700","22.6","54","1002.9"
10/05/2023 11:45:54,"689","22.6","54","1002.9"
10/05/2023 11:46:54,"710","22.6","54","1002.9"
10/05/2023 11:47:54,"701","22.7","54","1002.9"
10/05/2023 11:48:54,"697","22.6","54","1002.9"
10/05/2023 11:49:54,"708","22.7","54","1002.8"
10/05/2023 11:50:54,"700","22.7","54","1002.9"
10/05/2023 11:51:54,"702","22.7","54","1002.8"
10/05/2023 11:52:54,"719","22.7","54","1002.8"
10/05/2023 11:53:54,"703","22.7","54","1002.9"
10/05/2023 11:54:54,"705","22.7","54","1002.9"
10/05/2023 11:55:54,"707","22.7","54","1003.0"
10/05/2023 11:56:54,"716","22.8","54","1002.9"
10/05/2023 11:57:54,"735","22.8","54","1002.9"
10/05/2023 11:58:54,"730","22.8","54","1002.9"
10/05/2023 11:59:54,"710","22.9","54","1003.0"
10/05/2023 12:00:54,"715","22.8","54","1002.9"
10/05/2023 12:01:54,"699","22.9","54","1002.9"
10/05/2023 12:02:54,"716","22.9","54","1002.9"
10/05/2023 12:03:54,"723","22.9","54","1002.9"
10/05/2023 12:04:54,"735","22.9","54","1002.9"
10/05/2023 12:05:54,"721","22.9","54","1002.9"
10/05/2023 12:06:54,"726","22.9","54","1003.0"
10/05/2023 12:07:54,"720","22.9","54","1002.9"
10/05/2023 12:08:54,"739","22.9","54","1003.0"
10/05/2023 12:09:54,"741","22.9","54","1002.9"
10/05/2023 12:10:54,"737","22.9","54","1002.9"
10/05/2023 12:11:54,"735","23.0","54","1002.9"
10/05/2023 12:12:54,"737","22.9","54","1003.0"
10/05/2023 12:13:54,"762","23.0","54","1002.9"
10/05/2023 12:14:54,"743","23.0","54","1002.9"
10/05/2023 12:15:54,"746","23.0","54","1002.8"
10/05/2023 12:16:54,"748","23.0","54","1002.9"
10/05/2023 12:17:54,"734","23.0","54","1002.8"
10/05/2023 12:18:54,"681","23.0","54","1002.9"
10/05/2023 12:19:54,"624","22.8","53","1002.8"
10/05/2023 12:20:54,"617","22.7","54","1002.9"
10/05/2023 12:21:54,"593","22.7","54","1002.9"
10/05/2023 12:22:54,"593","22.6","54","1002.9"
10/05/2023 12:23:54,"599","22.6","54","1002.9"
10/05/2023 12:24:54,"583","22.6","54","1002.9"
10/05/2023 12:25:54,"575","22.6","54","1002.9"
10/05/2023 12:26:54,"581","22.6","54","1003.0"
10/05/2023 12:27:54,"576","22.5","54","1002.9"
10/05/2023 12:28:54,"554","22.5","54","1002.9"
10/05/2023 12:29:54,"550","22.4","54","1002.9"
10/05/2023 12:30:54,"554","22.4","54","1002.9"
10/05/2023 12:31:54,"556","22.4","54","1002.9"
10/05/2023 12:32:54,"560","22.4","54","1002.9"
10/05/2023 12:33:54,"575","22.4","54","1002.9"
10/05/2023 12:34:54,"551","22.4","54","1002.9"
10/05/2023 12:35:54,"578","22.4","54","1003.0"
10/05/2023 12:36:54,"571","22.4","54","1003.0"
10/05/2023 12:37:54,"568","22.4","54","1003.0"
10/05/2023 12:38:54,"593","22.4","54","1003.0"
10/05/2023 12:39:54,"602","22.4","54","1003.0"
10/05/2023 12:40:54,"597","22.4","54","1002.9"
10/05/2023 12:41:54,"590","22.3","54","1003.0"
10/05/2023 12:42:54,"573","22.4","54","1003.0"
10/05/2023 12:43:54,"593","22.3","54","1002.9"
10/05/2023 12:44:54,"581","22.3","54","1003.0"
10/05/2023 12:45:54,"586","22.3","54","1003.0"
10/05/2023 12:46:54,"576","22.2","54","1002.9"
10/05/2023 12:47:54,"581","22.3","54","1002.9"
10/05/2023 12:48:54,"587","22.2","54","1003.0"
10/05/2023 12:49:54,"564","22.2","54","1002.9"
10/05/2023 12:50:54,"566","22.3","54","1003.0"
10/05/2023 12:51:54,"575","22.3","54","1003.0"
10/05/2023 12:52:54,"581","22.2","54","1002.9"
10/05/2023 12:53:54,"544","22.2","54","1002.9"
10/05/2023 12:54:54,"552","22.2","54","1003.0"
10/05/2023 12:55:54,"563","22.2","54","1003.0"
10/05/2023 12:56:54,"541","22.1","54","1003.0"
10/05/2023 12:57:54,"553","22.1","54","1003.1"
10/05/2023 12:58:54,"555","22.1","54","1003.0"
10/05/2023 12:59:54,"551","22.1","54","1002.9"
10/05/2023 13:00:54,"571","22.1","54","1002.9"
10/05/2023 13:01:54,"552","22.1","54","1003.0"
10/05/2023 13:02:54,"568","22.1","54","1003.0"
10/05/2023 13:03:54,"557","22.1","54","1003.0"
10/05/2023 13:04:54,"565","22.1","54","1003.0"
10/05/2023 13:05:54,"570","22.2","54","1002.9"
10/05/2023 13:06:54,"582","22.2","54","1003.1"
10/05/2023 13:07:54,"596","22.2","54","1003.1"
10/05/2023 13:08:54,"612","22.2","54","1003.0"
10/05/2023 13:09:54,"622","22.2","54","1003.1"
10/05/2023 13:10:54,"621","22.2","54","1003.1"
10/05/2023 13:11:54,"643","22.3","54","1003.0"
10/05/2023 13:12:54,"637","22.3","54","1003.0"
10/05/2023 13:13:54,"625","22.3","54","1003.1"
10/05/2023 13:14:54,"623","22.3","54","1003.0"
10/05/2023 13:15:54,"627","22.3","54","1003.0"
10/05/2023 13:16:54,"650","22.3","54","1003.0"
10/05/2023 13:17:54,"662","22.4","54","1003.0"
10/05/2023 13:18:54,"639","22.3","54","1002.9"
10/05/2023 13:19:54,"615","22.3","54","1003.0"
10/05/2023 13:20:54,"608","22.3","54","1003.1"
10/05/2023 13:21:54,"612","22.3","54","1003.0"
10/05/2023 13:22:54,"636","22.3","54","1003.0"
10/05/2023 13:23:54,"634","22.3","54","1003.0"
10/05/2023 13:24:54,"635","22.4","54","1003.0"
10/05/2023 13:25:54,"630","22.4","54","1003.0"
10/05/2023 13:26:54,"648","22.4","54","1003.0"
10/05/2023 13:27:54,"658","22.5","54","1003.0"
10/05/2023 13:28:54,"662","22.5","53","1003.1"
10/05/2023 13:29:54,"654","22.6","53","1003.1"
10/05/2023 13:30:54,"647","22.6","53","1003.1"
10/05/2023 13:31:54,"645","22.6","53","1003.1"
10/05/2023 13:32:54,"646","22.6","53","1003.1"
10/05/2023 13:33:54,"636","22.6","53","1003.1"
10/05/2023 13:34:54,"641","22.6","53","1003.1"
10/05/2023 13:35:54,"634","22.6","53","1003.1"
10/05/2023 13:36:54,"633","22.6","53","1003.0"
10/05/2023 13:37:54,"635","22.6","53","1003.1"
10/05/2023 13:38:54,"629","22.6","53","1003.1"
10/05/2023 13:39:54,"637","22.6","53","1003.1"
10/05/2023 13:40:54,"645","22.7","53","1003.1"
10/05/2023 13:41:54,"636","22.7","53","1003.0"
10/05/2023 13:42:54,"637","22.7","53","1003.1"
10/05/2023 13:43:54,"640","22.7","53","1003.1"
10/05/2023 13:44:54,"631","22.7","52","1003.1"
10/05/2023 13:45:54,"603","22.6","52","1003.0"
10/05/2023 13:46:54,"618","22.6","52","1003.0"
10/05/2023 13:47:54,"616","22.6","52","1003.1"
10/05/2023 13:48:54,"621","22.6","52","1003.1"
10/05/2023 13:49:54,"610","22.6","52","1003.1"
10/05/2023 13:50:54,"611","22.7","52","1003.1"
10/05/2023 13:51:54,"626","22.7","52","1003.1"
10/05/2023 13:52:54,"603","22.7","52","1003.2"
10/05/2023 13:53:54,"585","22.6","51","1003.1"
10/05/2023 13:54:54,"591","22.7","52","1003.2"
10/05/2023 13:55:54,"591","22.7","52","1003.1"
10/05/2023 13:56:54,"607","22.8","52","1003.0"
10/05/2023 13:57:54,"610","22.8","52","1003.1"
10/05/2023 13:58:54,"630","22.8","52","1003.2"
10/05/2023 13:59:54,"580","22.8","52","1003.1"
10/05/2023 14:00:54,"590","22.8","52","1003.1"
10/05/2023 14:01:54,"637","22.8","52","1003.1"
10/05/2023 14:02:54,"617","22.8","52","1003.1"
10/05/2023 14:03:54,"601","22.9","52","1003.1"
10/05/2023 14:04:54,"591","22.9","52","1003.1"
10/05/2023 14:05:54,"620","22.9","52","1003.2"
10/05/2023 14:06:54,"631","23.0","51","1003.1"
10/05/2023 14:07:54,"606","23.0","51","1003.1"
10/05/2023 14:08:54,"595","23.0","51","1003.2"
10/05/2023 14:09:54,"619","23.0","51","1003.2"
10/05/2023 14:10:54,"608","22.9","51","1003.1"
10/05/2023 14:11:54,"611","23.0","51","1003.2"
10/05/2023 14:12:54,"645","22.9","51","1003.2"
10/05/2023 14:13:54,"600","22.9","51","1003.1"
10/05/2023 14:14:54,"610","22.9","51","1003.1"
10/05/2023 14:15:54,"616","22.8","51","1003.2"
10/05/2023 14:16:54,"623","22.8","51","1003.1"
10/05/2023 14:17:54,"600","22.8","51","1003.2"
10/05/2023 14:18:54,"617","22.8","51","1003.1"
10/05/2023 14:19:54,"609","22.8","51","1003.2"
10/05/2023 14:20:54,"619","22.8","51","1003.2"
10/05/2023 14:21:54,"622","22.8","51","1003.2"
10/05/2023 14:22:54,"657","22.8","51","1003.2"
10/05/2023 14:23:54,"643","22.8","51","1003.2"
10/05/2023 14:24:54,"630","22.8","51","1003.3"
10/05/2023 14:25:54,"635","22.8","51","1003.2"
10/05/2023 14:26:54,"636","22.9","51","1003.2"
10/05/2023 14:27:54,"658","22.8","51","1003.3"
10/05/2023 14:28:54,"651","22.9","51","1003.3"
10/05/2023 14:29:54,"648","22.9","51","1003.3"
10/05/2023 14:30:54,"645","22.9","51","1003.3"
10/05/2023 14:31:54,"654","22.9","51","1003.2"
10/05/2023 14:32:54,"635","22.9","51","1003.3"
10/05/2023 14:33:54,"643","22.9","51","1003.3"
10/05/2023 14:34:54,"646","22.9","51","1003.3"
10/05/2023 14:35:54,"634","22.8","51","1003.4"
10/05/2023 14:36:54,"628","22.8","51","1003.4"
10/05/2023 14:37:54,"608","22.8","51","1003.3"
10/05/2023 14:38:54,"615","22.8","51","1003.3"
10/05/2023 14:39:54,"613","22.7","51","1003.3"
10/05/2023 14:40:54,"619","22.8","51","1003.3"
10/05/2023 14:41:54,"631","22.8","51","1003.4"
10/05/2023 14:42:54,"622","22.8","51","1003.3"
10/05/2023 14:43:54,"639","22.8","51","1003.4"
10/05/2023 14:44:54,"605","22.8","51","1003.4"
10/05/2023 14:45:54,"615","22.7","51","1003.4"
10/05/2023 14:46:54,"581","22.7","51","1003.4"
10/05/2023 14:47:54,"573","22.6","51","1003.3"
10/05/2023 14:48:54,"591","22.6","51","1003.4"
10/05/2023 14:49:54,"595","22.6","51","1003.4"
10/05/2023 14:50:54,"602","22.6","51","1003.3"
10/05/2023 14:51:54,"605","22.6","51","1003.3"
10/05/2023 14:52:54,"605","22.7","51","1003.5"
10/05/2023 14:53:54,"606","22.7","51","1003.3"
10/05/2023 14:54:54,"595","22.7","51","1003.3"
10/05/2023 14:55:54,"618","22.8","51","1003.3"
10/05/2023 14:56:54,"583","22.8","51","1003.4"
10/05/2023 14:57:54,"619","22.8","51","1003.3"
10/05/2023 14:58:54,"629","22.9","51","1003.4"
10/05/2023 14:59:54,"643","22.9","51","1003.4"
10/05/2023 15:00:54,"646","22.9","51","1003.5"
10/05/2023 15:01:54,"646","22.9","51","1003.4"
10/05/2023 15:02:54,"646","22.9","51","1003.5"
10/05/2023 15:03:54,"637","22.9","51","1003.5"
10/05/2023 15:04:54,"637","22.9","51","1003.4"
10/05/2023 15:05:54,"602","22.8","51","1003.4"
10/05/2023 15:06:54,"593","22.8","51","1003.5"
10/05/2023 15:07:54,"601","22.7","51","1003.6"
10/05/2023 15:08:54,"616","22.7","51","1003.6"
10/05/2023 15:09:54,"622","22.7","51","1003.6"
10/05/2023 15:10:54,"603","22.7","52","1003.6"
10/05/2023 15:11:54,"597","22.6","52","1003.5"
10/05/2023 15:12:54,"587","22.6","52","1003.5"
10/05/2023 15:13:54,"594","22.6","52","1003.5"
10/05/2023 15:14:54,"567","22.5","52","1003.6"
10/05/2023 15:15:54,"549","22.4","52","1003.6"
10/05/2023 15:16:54,"548","22.4","52","1003.5"
10/05/2023 15:17:54,"549","22.3","52","1003.5"
10/05/2023 15:18:54,"553","22.3","52","1003.5"
10/05/2023 15:19:55,"548","22.2","52","1003.4"
10/05/2023 15:20:55,"554","22.2","52","1003.5"
10/05/2023 15:21:55,"538","22.2","52","1003.5"
10/05/2023 15:22:55,"556","22.2","52","1003.5"
10/05/2023 15:23:55,"556","22.1","52","1003.4"
10/05/2023 15:24:55,"563","22.1","52","1003.5"
10/05/2023 15:25:55,"536","22.1","52","1003.4"
10/05/2023 15:26:55,"544","22.1","52","1003.4"
10/05/2023 15:27:55,"537","22.1","52","1003.5"
10/05/2023 15:28:55,"567","22.1","52","1003.5"
10/05/2023 15:29:55,"540","22.0","52","1003.5"
10/05/2023 15:30:55,"550","22.0","52","1003.5"
10/05/2023 15:31:55,"551","22.1","52","1003.4"
10/05/2023 15:32:55,"567","22.1","53","1003.5"
10/05/2023 15:33:55,"567","22.1","52","1003.5"
10/05/2023 15:34:55,"540","22.0","52","1003.4"
10/05/2023 15:35:55,"547","22.0","52","1003.5"
10/05/2023 15:36:55,"540","22.0","52","1003.4"
10/05/2023 15:37:55,"532","22.0","52","1003.4"
10/05/2023 15:38:55,"525","22.0","52","1003.4"
10/05/2023 15:39:55,"544","22.0","52","1003.5"
10/05/2023 15:40:55,"559","22.0","52","1003.5"
10/05/2023 15:41:55,"552","21.9","52","1003.5"
10/05/2023 15:42:55,"555","22.0","52","1003.5"
10/05/2023 15:43:55,"550","22.0","52","1003.6"
10/05/2023 15:44:55,"555","22.0","52","1003.6"
10/05/2023 15:45:55,"558","22.0","53","1003.5"
10/05/2023 15:46:55,"563","22.0","53","1003.5"
10/05/2023 15:47:55,"541","22.0","53","1003.6"
10/05/2023 15:48:55,"535","22.0","53","1003.5"
10/05/2023 15:49:55,"542","21.9","53","1003.5"
10/05/2023 15:50:55,"532","21.9","53","1003.5"
10/05/2023 15:51:55,"540","21.8","53","1003.5"
10/05/2023 15:52:55,"535","21.8","53","1003.5"
10/05/2023 15:53:55,"533","21.8","53","1003.5"
10/05/2023 15:54:55,"519","21.8","53","1003.5"
10/05/2023 15:55:55,"539","21.8","53","1003.4"
10/05/2023 15:56:55,"519","21.8","53","1003.5"
10/05/2023 15:57:55,"512","21.7","53","1003.4"
10/05/2023 15:58:55,"520","21.7","53","1003.4"
10/05/2023 15:59:55,"514","21.7","53","1003.4"
10/05/2023 16:00:55,"533","21.8","53","1003.3"
10/05/2023 16:01:55,"547","21.8","53","1003.3"
10/05/2023 16:02:55,"522","21.8","53","1003.4"
10/05/2023 16:03:55,"553","21.8","53","1003.4"
10/05/2023 16:04:55,"551","21.8","53","1003.4"
10/05/2023 16:05:55,"553","21.8","53","1003.4"
10/05/2023 16:06:55,"555","21.9","53","1003.4"
10/05/2023 16:07:55,"560","21.9","53","1003.4"
10/05/2023 16:08:55,"585","21.9","53","1003.4"
10/05/2023 16:09:55,"580","22.0","53","1003.4"
10/05/2023 16:10:55,"597","22.0","53","1003.5"
10/05/2023 16:11:55,"615","22.1","53","1003.5"
10/05/2023 16:12:55,"636","22.1","53","1003.5"
10/05/2023 16:13:55,"647","22.2","53","1003.5"
10/05/2023 16:14:55,"659","22.2","53","1003.4"
10/05/2023 16:15:55,"665","22.2","53","1003.6"
10/05/2023 16:16:55,"672","22.3","53","1003.6"
10/05/2023 16:17:55,"665","22.3","52","1003.6"
10/05/2023 16:18:55,"680","22.3","52","1003.6"
10/05/2023 16:19:55,"708","22.3","52","1003.7"
10/05/2023 16:20:55,"707","22.4","52","1003.7"
10/05/2023 16:21:55,"705","22.4","52","1003.6"
10/05/2023 16:22:55,"692","22.4","52","1003.6"
10/05/2023 16:23:55,"639","22.4","53","1003.6"
10/05/2023 16:24:55,"639","22.3","53","1003.6"
10/05/2023 16:25:55,"643","22.2","53","1003.5"
10/05/2023 16:26:55,"614","22.2","53","1003.6"
10/05/2023 16:27:55,"600","22.1","53","1003.5"
10/05/2023 16:28:55,"596","22.1","53","1003.6"
10/05/2023 16:29:55,"579","22.0","53","1003.6"
10/05/2023 16:30:55,"564","22.0","53","1003.6"
10/05/2023 16:31:55,"557","22.0","53","1003.6"
10/05/2023 16:32:55,"559","21.9","53","1003.6"
10/05/2023 16:33:55,"548","21.9","53","1003.5"
10/05/2023 16:34:55,"542","21.8","53","1003.6"
10/05/2023 16:35:55,"540","21.8","53","1003.5"
10/05/2023 16:36:55,"542","21.8","53","1003.5"
10/05/2023 16:37:55,"542","21.8","54","1003.6"
10/05/2023 16:38:55,"549","21.7","54","1003.5"
10/05/2023 16:39:55,"541","21.7","53","1003.5"
10/05/2023 16:40:55,"535","21.8","54","1003.5"
10/05/2023 16:41:55,"530","21.8","54","1003.5"
10/05/2023 16:42:55,"539","21.8","54","1003.5"
10/05/2023 16:43:55,"536","21.8","54","1003.5"
10/05/2023 16:44:55,"541","21.8","54","1003.5"
10/05/2023 16:45:55,"542","21.8","54","1003.5"
10/05/2023 16:46:55,"541","21.8","54","1003.4"
10/05/2023 16:47:55,"530","21.8","54","1003.5"
10/05/2023 16:48:55,"537","21.8","54","1003.5"
10/05/2023 16:49:55,"533","21.8","54","1003.5"
10/05/2023 16:50:55,"534","21.8","54","1003.6"
10/05/2023 16:51:55,"558","21.9","54","1003.6"
10/05/2023 16:52:55,"557","21.9","54","1003.7"
10/05/2023 16:53:55,"573","22.0","54","1003.6"
10/05/2023 16:54:55,"571","22.1","54","1003.8"
10/05/2023 16:55:55,"586","22.1","54","1003.6"
10/05/2023 16:56:55,"574","22.1","54","1003.7"
10/05/2023 16:57:55,"596","22.2","54","1003.7"
10/05/2023 16:58:55,"572","22.1","54","1003.7"
10/05/2023 16:59:55,"584","22.1","54","1003.6"
10/05/2023 17:00:55,"564","22.1","54","1003.7"
10/05/2023 17:01:55,"568","22.2","54","1003.6"
10/05/2023 17:02:55,"565","22.1","54","1003.7"
10/05/2023 17:03:55,"554","22.1","54","1003.7"
10/05/2023 17:04:55,"552","22.1","54","1003.6"
10/05/2023 17:05:55,"528","22.0","54","1003.7"
10/05/2023 17:06:55,"530","22.0","54","1003.6"
10/05/2023 17:07:55,"549","22.0","54","1003.6"
10/05/2023 17:08:55,"530","22.0","54","1003.6"
10/05/2023 17:09:55,"543","22.0","54","1003.7"
10/05/2023 17:10:55,"526","22.1","54","1003.7"
10/05/2023 17:11:55,"524","22.1","54","1003.7"
10/05/2023 17:12:55,"551","22.0","54","1003.6"
10/05/2023 17:13:55,"558","22.1","54","1003.7"
10/05/2023 17:14:55,"552","22.1","54","1003.7"
10/05/2023 17:15:55,"550","22.1","54","1003.7"
10/05/2023 17:16:55,"540","22.1","54","1003.7"
10/05/2023 17:17:55,"549","22.1","54","1003.7"
10/05/2023 17:18:55,"528","22.0","54","1003.6"
10/05/2023 17:19:55,"525","22.0","54","1003.6"
10/05/2023 17:20:55,"521","22.0","55","1003.7"
10/05/2023 17:21:55,"526","21.9","55","1003.7"
10/05/2023 17:22:55,"506","21.9","55","1003.7"
10/05/2023 17:23:55,"532","21.9","55","1003.7"
10/05/2023 17:24:55,"512","21.8","55","1003.8"
10/05/2023 17:25:55,"509","21.8","55","1003.8"
10/05/2023 17:26:55,"511","21.8","55","1003.7"
10/05/2023 17:27:55,"508","21.7","55","1003.8"
10/05/2023 17:28:55,"505","21.7","55","1003.7"
10/05/2023 17:29:55,"525","21.7","55","1003.8"
10/05/2023 17:30:55,"515","21.8","55","1003.8"
10/05/2023 17:31:55,"535","21.8","55","1003.8"
10/05/2023 17:32:55,"517","21.8","55","1003.7"
10/05/2023 17:33:55,"533","21.8","55","1003.8"
10/05/2023 17:34:55,"542","21.9","55","1003.7"
10/05/2023 17:35:55,"543","21.9","55","1003.6"
10/05/2023 17:36:55,"547","21.9","55","1003.9"
10/05/2023 17:37:55,"545","22.0","55","1003.8"
10/05/2023 17:38:55,"552","22.0","55","1003.8"
10/05/2023 17:39:55,"558","22.0","55","1003.8"
10/05/2023 17:40:55,"560","22.1","55","1003.7"
10/05/2023 17:41:55,"548","22.0","55","1003.7"
10/05/2023 17:42:55,"548","22.1","55","1003.8"
10/05/2023 17:43:55,"556","22.1","55","1003.8"
10/05/2023 17:44:55,"538","22.1","55","1003.7"
10/05/2023 17:45:55,"549","22.1","55","1003.8"
10/05/2023 17:46:55,"546","22.1","55","1003.8"
10/05/2023 17:47:55,"543","22.1","55","1003.8"
10/05/2023 17:48:55,"549","22.1","55","1003.8"
10/05/2023 17:49:55,"541","22.2","55","1003.8"
10/05/2023 17:50:55,"538","22.2","55","1003.8"
10/05/2023 17:51:55,"546","22.2","55","1003.8"
10/05/2023 17:52:55,"559","22.2","55","1003.8"
10/05/2023 17:53:55,"544","22.2","54","1003.8"
10/05/2023 17:54:55,"558","22.3","54","1003.8"
10/05/2023 17:55:55,"547","22.3","54","1003.9"
10/05/2023 17:56:55,"562","22.3","54","1003.9"
10/05/2023 17:57:55,"549","22.3","54","1004.0"
10/05/2023 17:58:55,"555","22.3","54","1004.0"
10/05/2023 17:59:55,"547","22.3","54","1003.9"
10/05/2023 18:00:55,"548","22.3","54","1004.0"
10/05/2023 18:01:55,"549","22.3","54","1003.9"
10/05/2023 18:02:55,"546","22.3","54","1004.0"
10/05/2023 18:03:55,"549","22.3","54","1004.0"
10/05/2023 18:04:55,"547","22.4","54","1004.0"
10/05/2023 18:05:55,"569","22.4","54","1004.0"
10/05/2023 18:06:55,"545","22.4","54","1003.9"
